"dgp","metric","model","iteration","k","n_trees","value"
"dgp30","ci_length","bart_ps-bart",12,1,75,1.79271809640031
"dgp30","coverage","bart_ps-bart",12,1,75,1
"dgp30","ate_estimate","bart_ps-bart",12,2,75,9.89283807009651
"dgp30","ate_bias","bart_ps-bart",12,2,75,-0.107161929903487
"dgp30","ci_length","bart_ps-bart",12,2,75,1.86748374345451
"dgp30","coverage","bart_ps-bart",12,2,75,1
"dgp30","ate_estimate","bart_ps-bart",12,3,75,9.89190975528268
"dgp30","ate_bias","bart_ps-bart",12,3,75,-0.108090244717316
"dgp30","ci_length","bart_ps-bart",12,3,75,1.71818239688959
"dgp30","coverage","bart_ps-bart",12,3,75,1
"dgp30","ate_estimate","bart_ps-bart",12,5,75,9.98082955084151
"dgp30","ate_bias","bart_ps-bart",12,5,75,-0.0191704491584872
"dgp30","ci_length","bart_ps-bart",12,5,75,1.76702421722089
"dgp30","coverage","bart_ps-bart",12,5,75,1
"dgp30","ate_estimate","bart_ps-bart",12,1,100,9.98367637308211
"dgp30","ate_bias","bart_ps-bart",12,1,100,-0.0163236269178917
"dgp30","ci_length","bart_ps-bart",12,1,100,1.83410523651534
"dgp30","coverage","bart_ps-bart",12,1,100,1
"dgp30","ate_estimate","bart_ps-bart",12,2,100,9.93557317885733
"dgp30","ate_bias","bart_ps-bart",12,2,100,-0.064426821142666
"dgp30","ci_length","bart_ps-bart",12,2,100,1.78523766317808
"dgp30","coverage","bart_ps-bart",12,2,100,1
"dgp30","ate_estimate","bart_ps-bart",12,3,100,9.85392345777546
"dgp30","ate_bias","bart_ps-bart",12,3,100,-0.146076542224542
"dgp30","ci_length","bart_ps-bart",12,3,100,1.73529005207698
"dgp30","coverage","bart_ps-bart",12,3,100,1
"dgp30","ate_estimate","bart_ps-bart",12,5,100,9.85884410297577
"dgp30","ate_bias","bart_ps-bart",12,5,100,-0.14115589702423
"dgp30","ci_length","bart_ps-bart",12,5,100,1.75626508143118
"dgp30","coverage","bart_ps-bart",12,5,100,1
"dgp30","ate_estimate","bart_ps-bart",12,1,200,9.88816933823776
"dgp30","ate_bias","bart_ps-bart",12,1,200,-0.111830661762237
"dgp30","ci_length","bart_ps-bart",12,1,200,1.84211094149417
"dgp30","coverage","bart_ps-bart",12,1,200,1
"dgp30","ate_estimate","bart_ps-bart",12,2,200,9.88493776944227
"dgp30","ate_bias","bart_ps-bart",12,2,200,-0.115062230557726
"dgp30","ci_length","bart_ps-bart",12,2,200,1.76992063120066
"dgp30","coverage","bart_ps-bart",12,2,200,1
"dgp30","ate_estimate","bart_ps-bart",12,3,200,9.90945068824043
"dgp30","ate_bias","bart_ps-bart",12,3,200,-0.0905493117595721
"dgp30","ci_length","bart_ps-bart",12,3,200,1.76297873660581
"dgp30","coverage","bart_ps-bart",12,3,200,1
"dgp30","ate_estimate","bart_ps-bart",12,5,200,9.92614165727876
"dgp30","ate_bias","bart_ps-bart",12,5,200,-0.0738583427212376
"dgp30","ci_length","bart_ps-bart",12,5,200,1.786230750951
"dgp30","coverage","bart_ps-bart",12,5,200,1
"dgp30","ate_estimate","bart_ps-bart",13,1,75,10.5841770030992
"dgp30","ate_bias","bart_ps-bart",13,1,75,0.584177003099208
"dgp30","ci_length","bart_ps-bart",13,1,75,1.73662509019913
"dgp30","coverage","bart_ps-bart",13,1,75,1
"dgp30","ate_estimate","bart_ps-bart",13,2,75,10.5388797543641
"dgp30","ate_bias","bart_ps-bart",13,2,75,0.538879754364114
"dgp30","ci_length","bart_ps-bart",13,2,75,1.71448745841721
"dgp30","coverage","bart_ps-bart",13,2,75,1
"dgp30","ate_estimate","bart_ps-bart",13,3,75,10.4720407972843
"dgp30","ate_bias","bart_ps-bart",13,3,75,0.472040797284302
"dgp30","ci_length","bart_ps-bart",13,3,75,1.77983578161536
"dgp30","coverage","bart_ps-bart",13,3,75,1
"dgp30","ate_estimate","bart_ps-bart",13,5,75,10.5858466214154
"dgp30","ate_bias","bart_ps-bart",13,5,75,0.585846621415387
"dgp30","ci_length","bart_ps-bart",13,5,75,1.74276416170244
"dgp30","coverage","bart_ps-bart",13,5,75,1
"dgp30","ate_estimate","bart_ps-bart",13,1,100,10.620019826839
"dgp30","ate_bias","bart_ps-bart",13,1,100,0.620019826838982
"dgp30","ci_length","bart_ps-bart",13,1,100,1.77269220830812
"dgp30","coverage","bart_ps-bart",13,1,100,1
"dgp30","ate_estimate","bart_ps-bart",13,2,100,10.6495842647526
"dgp30","ate_bias","bart_ps-bart",13,2,100,0.649584264752606
"dgp30","ci_length","bart_ps-bart",13,2,100,1.87568512506505
"dgp30","coverage","bart_ps-bart",13,2,100,1
"dgp30","ate_estimate","bart_ps-bart",13,3,100,10.5078999082664
"dgp30","ate_bias","bart_ps-bart",13,3,100,0.507899908266399
"dgp30","ci_length","bart_ps-bart",13,3,100,1.82798189323987
"dgp30","coverage","bart_ps-bart",13,3,100,1
"dgp30","ate_estimate","bart_ps-bart",13,5,100,10.5623844211967
"dgp30","ate_bias","bart_ps-bart",13,5,100,0.562384421196695
"dgp30","ci_length","bart_ps-bart",13,5,100,1.76974245743105
"dgp30","coverage","bart_ps-bart",13,5,100,1
"dgp30","ate_estimate","bart_ps-bart",13,1,200,10.6577669395174
"dgp30","ate_bias","bart_ps-bart",13,1,200,0.657766939517449
"dgp30","ci_length","bart_ps-bart",13,1,200,1.76668750966081
"dgp30","coverage","bart_ps-bart",13,1,200,1
"dgp30","ate_estimate","bart_ps-bart",13,2,200,10.5517371992142
"dgp30","ate_bias","bart_ps-bart",13,2,200,0.551737199214152
"dgp30","ci_length","bart_ps-bart",13,2,200,1.79045385835119
"dgp30","coverage","bart_ps-bart",13,2,200,1
"dgp30","ate_estimate","bart_ps-bart",13,3,200,10.4779103188816
"dgp30","ate_bias","bart_ps-bart",13,3,200,0.477910318881554
"dgp30","ci_length","bart_ps-bart",13,3,200,1.77877554951306
"dgp30","coverage","bart_ps-bart",13,3,200,1
"dgp30","ate_estimate","bart_ps-bart",13,5,200,10.6427167928343
"dgp30","ate_bias","bart_ps-bart",13,5,200,0.64271679283431
