"dgp","metric","model","iteration","k","n_trees","value"
"dgp60","ate_estimate","bart_t-learner",8,1,75,1.59380270452557
"dgp60","ate_bias","bart_t-learner",8,1,75,-0.0924456070106332
"dgp60","ci_length","bart_t-learner",8,1,75,0.33646805181625
"dgp60","coverage","bart_t-learner",8,1,75,1
"dgp60","ate_estimate","bart_t-learner",8,2,75,1.59671072434708
"dgp60","ate_bias","bart_t-learner",8,2,75,-0.0895375871891231
"dgp60","ci_length","bart_t-learner",8,2,75,0.318610507647441
"dgp60","coverage","bart_t-learner",8,2,75,1
"dgp60","ate_estimate","bart_t-learner",8,3,75,1.60160598048416
"dgp60","ate_bias","bart_t-learner",8,3,75,-0.0846423310520359
"dgp60","ci_length","bart_t-learner",8,3,75,0.313671254014304
"dgp60","coverage","bart_t-learner",8,3,75,1
"dgp60","ate_estimate","bart_t-learner",8,5,75,1.61275953715556
"dgp60","ate_bias","bart_t-learner",8,5,75,-0.0734887743806434
"dgp60","ci_length","bart_t-learner",8,5,75,0.320608897214572
"dgp60","coverage","bart_t-learner",8,5,75,1
"dgp60","ate_estimate","bart_t-learner",8,1,100,1.59133087373958
"dgp60","ate_bias","bart_t-learner",8,1,100,-0.0949174377966231
"dgp60","ci_length","bart_t-learner",8,1,100,0.330877070153301
"dgp60","coverage","bart_t-learner",8,1,100,1
"dgp60","ate_estimate","bart_t-learner",8,2,100,1.5957505379921
"dgp60","ate_bias","bart_t-learner",8,2,100,-0.0904977735440999
"dgp60","ci_length","bart_t-learner",8,2,100,0.323745586461474
"dgp60","coverage","bart_t-learner",8,2,100,1
"dgp60","ate_estimate","bart_t-learner",8,3,100,1.60141648109952
"dgp60","ate_bias","bart_t-learner",8,3,100,-0.08483183043668
"dgp60","ci_length","bart_t-learner",8,3,100,0.320725907310048
"dgp60","coverage","bart_t-learner",8,3,100,1
"dgp60","ate_estimate","bart_t-learner",8,5,100,1.61435158612051
"dgp60","ate_bias","bart_t-learner",8,5,100,-0.0718967254156928
"dgp60","ci_length","bart_t-learner",8,5,100,0.319409666332881
"dgp60","coverage","bart_t-learner",8,5,100,1
"dgp60","ate_estimate","bart_t-learner",8,1,200,1.59164421554248
"dgp60","ate_bias","bart_t-learner",8,1,200,-0.0946040959937193
"dgp60","ci_length","bart_t-learner",8,1,200,0.338558042223829
"dgp60","coverage","bart_t-learner",8,1,200,1
"dgp60","ate_estimate","bart_t-learner",8,2,200,1.59565760239886
"dgp60","ate_bias","bart_t-learner",8,2,200,-0.0905907091373386
"dgp60","ci_length","bart_t-learner",8,2,200,0.327456425719428
"dgp60","coverage","bart_t-learner",8,2,200,1
"dgp60","ate_estimate","bart_t-learner",8,3,200,1.60188481546514
"dgp60","ate_bias","bart_t-learner",8,3,200,-0.0843634960710555
"dgp60","ci_length","bart_t-learner",8,3,200,0.31759773216449
"dgp60","coverage","bart_t-learner",8,3,200,1
"dgp60","ate_estimate","bart_t-learner",8,5,200,1.61462162798475
"dgp60","ate_bias","bart_t-learner",8,5,200,-0.0716266835514494
"dgp60","ci_length","bart_t-learner",8,5,200,0.317774804260149
"dgp60","coverage","bart_t-learner",8,5,200,1
"dgp60","ate_estimate","bart_t-learner",9,1,75,1.50036599157872
"dgp60","ate_bias","bart_t-learner",9,1,75,-0.18588231995748
"dgp60","ci_length","bart_t-learner",9,1,75,0.287354008673238
"dgp60","coverage","bart_t-learner",9,1,75,0
"dgp60","ate_estimate","bart_t-learner",9,2,75,1.49539126864892
